"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,4873192474.702222,5054164475.207016,0,125,0,0,yes,1.000000
24,,24930647207.022034,24931047804.055519,0,506,0,0,yes,1.000000
23,,2087994207.211176,2448092624.725630,0,63,0,0,yes,1.000000
22,,15041365805.767941,15041359833.341719,0,345,0,0,no,1.000000
21,,1965560801.187264,1967216547.801749,0,48,0,0,yes,1.000000
20,,3609449318.003614,3623833094.892981,0,156,0,0,yes,1.000000
19,,3175357136.899292,3187443136.441859,0,87,0,0,yes,1.000000
18,,26632974.167978,36969998.749040,0,14,0,0,yes,1.000000
17,,169880306.142364,212157463.771490,0,7,0,0,yes,1.000000
16,,23823736357.790257,25992114460.610645,0,496,0,0,yes,1.000000
15,,2114403153.485673,2412367869.240749,0,113,0,0,yes,1.000000
14,,523900715.879333,555393258.811020,0,36,0,0,yes,1.000000
13,,472701245.317893,649799377.223110,0,82,0,0,yes,1.000000
12,,481706397.569439,579184588.947740,0,67,0,0,yes,1.000000
11,,902662741.500225,997183843.068340,0,170,0,0,yes,1.000000
10,,490366166.737173,490970471.504340,0,80,0,0,yes,1.000000
9,,1059042797.819465,1083012990.452640,0,60,0,0,yes,1.000000
8,,1146349609.920360,1641437708.720701,0,171,0,0,yes,1.000000
7,,1929993455.486318,2185809114.339360,0,170,0,0,yes,1.000000
6,,2083279943.576824,3166192925.435527,0,164,0,0,yes,1.000000
5,,1339801379.743480,1449293825.838369,0,79,0,0,yes,1.000000
4,,477964433.971795,479122493.396480,0,44,0,0,yes,1.000000
3,,1229046789.995207,1233480043.273910,0,56,0,0,yes,1.000000
2,,854770419.240422,1043236166.045370,0,107,0,0,yes,1.000000
1,,524970797.460515,526980477.490260,0,40,0,0,yes,1.000000
