"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,2436596237.351111,2678143917.575650,0,66,0,0,yes,1.000000
24,,12465323603.511017,15800133452.320736,0,344,0,0,yes,1.000000
23,,1043997103.605588,2075374407.821300,0,51,0,0,yes,1.000000
22,,7520682902.883970,7520755309.999452,0,197,0,0,yes,1.000000
21,,982780400.593632,1008939841.215830,0,25,0,0,yes,1.000000
20,,1804724659.001807,1979198775.981900,0,90,0,0,yes,1.000000
19,,1587678568.449646,1611575575.274400,0,45,0,0,yes,1.000000
18,,13316487.083989,13278039.693850,0,14,0,0,no,0.997113
17,,84940153.071182,144624934.045410,0,5,0,0,yes,1.000000
16,,11911868178.895128,18660283943.367950,0,349,0,0,yes,1.000000
15,,1057201576.742836,1199789080.230930,0,51,0,0,yes,1.000000
14,,261950357.939666,301974309.162110,0,17,0,0,yes,1.000000
13,,236350622.658946,528434466.530730,0,76,0,0,yes,1.000000
12,,240853198.784720,516861290.049310,0,53,0,0,yes,1.000000
11,,451331370.750113,938140457.217750,0,159,0,0,yes,1.000000
10,,245183083.368586,331087406.513120,0,58,0,0,yes,1.000000
9,,529521398.909733,532990685.178220,0,28,0,0,yes,1.000000
8,,573174804.960180,1577309473.459471,0,160,0,0,yes,1.000000
7,,964996727.743159,2079376864.348160,0,160,0,0,yes,1.000000
6,,1041639971.788412,3110482406.418938,0,153,0,0,yes,1.000000
5,,669900689.871740,1115342286.103010,0,59,0,0,yes,1.000000
4,,238982216.985898,248205621.369630,0,18,0,0,yes,1.000000
3,,614523394.997604,630129683.769530,0,26,0,0,yes,1.000000
2,,427385209.620211,441445030.260260,0,49,0,0,yes,1.000000
1,,262485398.730258,269974670.489280,0,20,0,0,yes,1.000000
