"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,3654894356.026667,4053994697.594688,0,95,0,0,yes,1.000000
24,,18697985405.266525,19845049459.749397,0,408,0,0,yes,1.000000
23,,1565995655.408382,2129055828.684590,0,51,0,0,yes,1.000000
22,,11281024354.325954,11281530183.070730,0,259,0,0,yes,1.000000
21,,1474170600.890448,1478924564.576670,0,36,0,0,yes,1.000000
20,,2707086988.502711,2712905255.543410,0,121,0,0,yes,1.000000
19,,2381517852.674469,2405248682.031709,0,67,0,0,yes,1.000000
18,,19974730.625983,36721081.293460,0,12,0,0,yes,1.000000
17,,127410229.606773,223516173.094240,0,8,0,0,yes,1.000000
16,,17867802268.342690,22278356905.330875,0,407,0,0,yes,1.000000
15,,1585802365.114254,1610541186.228020,0,81,0,0,yes,1.000000
14,,392925536.909499,464331361.844730,0,29,0,0,yes,1.000000
13,,354525933.988420,574368170.889130,0,78,0,0,yes,1.000000
12,,361279798.177080,550860209.202630,0,59,0,0,yes,1.000000
11,,676997056.125169,962679943.957500,0,160,0,0,yes,1.000000
10,,367774625.052880,372367882.437450,0,66,0,0,yes,1.000000
9,,794282098.364599,834278915.091340,0,47,0,0,yes,1.000000
8,,859762207.440270,1588192928.239261,0,161,0,0,yes,1.000000
7,,1447495091.614739,2093271252.762700,0,161,0,0,yes,1.000000
6,,1562459957.682618,3116645101.665998,0,154,0,0,yes,1.000000
5,,1004851034.807610,1320364642.996570,0,66,0,0,yes,1.000000
4,,358473325.478846,361274115.691900,0,32,0,0,yes,1.000000
3,,921785092.496405,935375383.508770,0,43,0,0,yes,1.000000
2,,641077814.430316,676587673.601070,0,78,0,0,yes,1.000000
1,,393728098.095386,393050943.624530,0,27,0,0,no,0.998280
