"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,7309788712.053344,7320590143.087333,0,175,0,0,yes,1.000000
24,,37395970810.533112,37396186503.659439,0,718,0,0,yes,1.000000
23,,3131991310.816770,3309773840.798371,0,91,0,0,yes,1.000000
22,,22562048708.651943,22755807930.165352,0,502,0,0,yes,1.000000
21,,2948341201.780900,2964219821.347659,0,75,0,0,yes,1.000000
20,,5414173977.005430,5460254608.970129,0,228,0,0,yes,1.000000
19,,4763035705.348945,4789592325.131310,0,136,0,0,yes,1.000000
18,,39949461.251967,42176434.948730,0,21,0,0,yes,1.000000
17,,254820459.213547,288349500.200200,0,9,0,0,yes,1.000000
16,,35735604536.685432,36532735897.367416,0,692,0,0,yes,1.000000
15,,3171604730.228514,3645342418.503898,0,161,0,0,yes,1.000000
14,,785851073.819000,856307616.857890,0,58,0,0,yes,1.000000
13,,709051867.976840,806783795.908170,0,99,0,0,yes,1.000000
12,,722559596.354160,732954688.448240,0,87,0,0,yes,1.000000
11,,1353994112.250340,1362523372.059070,0,210,0,0,yes,1.000000
10,,735549250.105760,736359440.732880,0,111,0,0,yes,1.000000
9,,1588564196.729200,1636174148.433620,0,91,0,0,yes,1.000000
8,,1719524414.880543,1935496283.377430,0,212,0,0,yes,1.000000
7,,2894990183.229482,2987195313.478999,0,208,0,0,yes,1.000000
6,,3124919915.365241,3473360937.975057,0,204,0,0,yes,1.000000
5,,2009702069.615223,2011061465.050769,0,114,0,0,yes,1.000000
4,,716946650.957694,717694035.117689,0,71,0,0,yes,1.000000
3,,1843570184.992814,1928446639.894000,0,87,0,0,yes,1.000000
2,,1282155628.860634,1360455467.637170,0,158,0,0,yes,1.000000
1,,787456196.190774,815105862.155790,0,62,0,0,yes,1.000000
