"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,4873192474.702222,5244348573.748008,0,125,0,0,yes,1.000000
24,,24930647207.022034,24930675156.793797,0,503,0,0,yes,1.000000
23,,2087994207.211176,2359372165.069840,0,59,0,0,yes,1.000000
22,,15041365805.767941,15041549331.729881,0,342,0,0,yes,1.000000
21,,1965560801.187264,2030272761.239750,0,51,0,0,yes,1.000000
20,,3609449318.003614,3693974394.276791,0,155,0,0,yes,1.000000
19,,3175357136.899292,3179423671.020979,0,90,0,0,yes,1.000000
18,,26632974.167978,40322303.104010,0,18,0,0,yes,1.000000
17,,169880306.142364,229959460.072270,0,8,0,0,yes,1.000000
16,,23823736357.790257,26107032352.567661,0,494,0,0,yes,1.000000
15,,2114403153.485673,2317457428.941390,0,112,0,0,yes,1.000000
14,,523900715.879333,581077658.918950,0,42,0,0,yes,1.000000
13,,472701245.317893,613567462.872520,0,82,0,0,yes,1.000000
12,,481706397.569439,586133938.222160,0,63,0,0,yes,1.000000
11,,902662741.500225,963057688.984350,0,165,0,0,yes,1.000000
10,,490366166.737173,490398270.947220,0,81,0,0,yes,1.000000
9,,1059042797.819465,1064022824.823710,0,56,0,0,yes,1.000000
8,,1146349609.920360,1610807543.426261,0,166,0,0,yes,1.000000
7,,1929993455.486318,2253854787.260260,0,166,0,0,yes,1.000000
6,,2083279943.576824,3156430699.417457,0,159,0,0,yes,1.000000
5,,1339801379.743480,1543891140.930149,0,82,0,0,yes,1.000000
4,,477964433.971795,495485935.807610,0,46,0,0,yes,1.000000
3,,1229046789.995207,1247503511.584450,0,55,0,0,yes,1.000000
2,,854770419.240422,939888716.616680,0,107,0,0,yes,1.000000
1,,524970797.460515,530378327.302250,0,36,0,0,yes,1.000000
