"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,3654894356.026667,3977974579.215767,0,101,0,0,yes,1.000000
24,,18697985405.266525,19846242587.661015,0,411,0,0,yes,1.000000
23,,1565995655.408382,2153507651.913100,0,51,0,0,yes,1.000000
22,,11281024354.325954,11281148284.823681,0,263,0,0,yes,1.000000
21,,1474170600.890448,1498522432.479980,0,38,0,0,yes,1.000000
20,,2707086988.502711,2758786747.443300,0,119,0,0,yes,1.000000
19,,2381517852.674469,2412153561.996089,0,69,0,0,yes,1.000000
18,,19974730.625983,36469196.792480,0,13,0,0,yes,1.000000
17,,127410229.606773,165007556.025390,0,7,0,0,yes,1.000000
16,,17867802268.342690,21901048700.840622,0,408,0,0,yes,1.000000
15,,1585802365.114254,1637672689.844250,0,78,0,0,yes,1.000000
14,,392925536.909499,568068411.456540,0,29,0,0,yes,1.000000
13,,354525933.988420,585479841.204550,0,80,0,0,yes,1.000000
12,,361279798.177080,541980920.941400,0,57,0,0,yes,1.000000
11,,676997056.125169,939768990.266090,0,159,0,0,yes,1.000000
10,,367774625.052880,368482056.942830,0,65,0,0,yes,1.000000
9,,794282098.364599,800590424.599140,0,42,0,0,yes,1.000000
8,,859762207.440270,1581858979.942381,0,160,0,0,yes,1.000000
7,,1447495091.614739,2093184938.291510,0,160,0,0,yes,1.000000
6,,1562459957.682618,3112064044.030747,0,153,0,0,yes,1.000000
5,,1004851034.807610,1263113401.488760,0,65,0,0,yes,1.000000
4,,358473325.478846,364784588.082520,0,32,0,0,yes,1.000000
3,,921785092.496405,941747901.410150,0,45,0,0,yes,1.000000
2,,641077814.430316,785249630.268560,0,75,0,0,yes,1.000000
1,,393728098.095386,401571812.882820,0,29,0,0,yes,1.000000
