"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,9746384949.404455,9906624764.817814,0,226,0,0,yes,1.000000
24,,49861294414.044128,49861301418.433899,0,950,0,0,yes,1.000000
23,,4175988414.422358,4402953808.191450,0,124,0,0,yes,1.000000
22,,30082731611.535915,30203740241.432476,0,667,0,0,yes,1.000000
21,,3931121602.374532,3935292325.269509,0,104,0,0,yes,1.000000
20,,7218898636.007237,7230392691.334857,0,304,0,0,yes,1.000000
19,,6350714273.798591,6380252294.950665,0,179,0,0,yes,1.000000
18,,53265948.335956,55874774.449720,0,32,0,0,yes,1.000000
17,,339760612.284729,374281939.842780,0,14,0,0,yes,1.000000
16,,47647472715.580566,47651182836.971436,0,914,0,0,yes,1.000000
15,,4228806306.971350,4330075241.270018,0,206,0,0,yes,1.000000
14,,1047801431.758666,1096911211.995590,0,78,0,0,yes,1.000000
13,,945402490.635787,955275899.557080,0,120,0,0,yes,1.000000
12,,963412795.138880,988405516.230450,0,111,0,0,yes,1.000000
11,,1805325483.000453,1805389547.922379,0,268,0,0,yes,1.000000
10,,980732333.474346,995326036.414029,0,151,0,0,yes,1.000000
9,,2118085595.638933,2201082834.552299,0,125,0,0,yes,1.000000
8,,2292699219.840723,2301810512.129381,0,269,0,0,yes,1.000000
7,,3859986910.972641,3964034670.704609,0,265,0,0,yes,1.000000
6,,4166559887.153653,4255552000.301738,0,262,0,0,yes,1.000000
5,,2679602759.486963,2692144666.182141,0,153,0,0,yes,1.000000
4,,955928867.943591,964102878.789070,0,96,0,0,yes,1.000000
3,,2458093579.990417,2477079213.304651,0,119,0,0,yes,1.000000
2,,1709540838.480845,1733628321.148401,0,200,0,0,yes,1.000000
1,,1049941594.921031,1062229708.016140,0,82,0,0,yes,1.000000
