"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,8528086830.728900,8621418096.687450,0,203,0,0,yes,1.000000
24,,43628632612.288620,43628651386.875771,0,829,0,0,yes,1.000000
23,,3653989862.619564,4148969135.866273,0,115,0,0,yes,1.000000
22,,26322390160.093933,26440063626.855339,0,590,0,0,yes,1.000000
21,,3439731402.077717,3442746336.849609,0,90,0,0,yes,1.000000
20,,6316536306.506334,6334698792.548688,0,266,0,0,yes,1.000000
19,,5556874989.573768,5609503054.993614,0,152,0,0,yes,1.000000
18,,46607704.793961,47206729.312990,0,26,0,0,yes,1.000000
17,,297290535.749138,301821076.326660,0,11,0,0,yes,1.000000
16,,41691538626.133003,41837775379.588127,0,800,0,0,yes,1.000000
15,,3700205518.599932,3825620113.963849,0,181,0,0,yes,1.000000
14,,916826252.788833,979383792.611810,0,67,0,0,yes,1.000000
13,,827227179.306314,831353675.741150,0,110,0,0,yes,1.000000
12,,842986195.746520,858630684.549300,0,92,0,0,yes,1.000000
11,,1579659797.625396,1580170153.879900,0,239,0,0,yes,1.000000
10,,858140791.790053,860065831.272930,0,127,0,0,yes,1.000000
9,,1853324896.184067,1871857491.958540,0,105,0,0,yes,1.000000
8,,2006111817.360633,2140973178.971710,0,241,0,0,yes,1.000000
7,,3377488547.101062,3404371573.493180,0,237,0,0,yes,1.000000
6,,3645739901.259447,3983205764.185037,0,233,0,0,yes,1.000000
5,,2344652414.551094,2396295060.369120,0,128,0,0,yes,1.000000
4,,836437759.450643,848788747.883340,0,81,0,0,yes,1.000000
3,,2150831882.491616,2192511634.960900,0,101,0,0,yes,1.000000
2,,1495848233.670740,1543798976.584420,0,177,0,0,yes,1.000000
1,,918698895.555902,924676154.762240,0,75,0,0,yes,1.000000
