"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,2436596237.351111,2820984684.024869,0,68,0,0,yes,1.000000
24,,12465323603.511017,15711066801.454531,0,338,0,0,yes,1.000000
23,,1043997103.605588,2051802493.171400,0,48,0,0,yes,1.000000
22,,7520682902.883970,7520687068.347140,0,193,0,0,yes,1.000000
21,,982780400.593632,1019031905.745130,0,26,0,0,yes,1.000000
20,,1804724659.001807,1808813919.387169,0,90,0,0,yes,1.000000
19,,1587678568.449646,1589489988.299300,0,45,0,0,yes,1.000000
18,,13316487.083989,32099040.222660,0,6,0,0,yes,1.000000
17,,84940153.071182,138181647.067380,0,5,0,0,yes,1.000000
16,,11911868178.895128,18648429263.428509,0,340,0,0,yes,1.000000
15,,1057201576.742836,1337086835.516580,0,51,0,0,yes,1.000000
14,,261950357.939666,263010478.992180,0,17,0,0,yes,1.000000
13,,236350622.658946,569613454.049280,0,74,0,0,yes,1.000000
12,,240853198.784720,518517866.984860,0,55,0,0,yes,1.000000
11,,451331370.750113,937823203.549290,0,158,0,0,yes,1.000000
10,,245183083.368586,327459709.511660,0,56,0,0,yes,1.000000
9,,529521398.909733,532238206.596180,0,28,0,0,yes,1.000000
8,,573174804.960180,1577299475.053711,0,159,0,0,yes,1.000000
7,,964996727.743159,2079373085.133800,0,159,0,0,yes,1.000000
6,,1041639971.788412,3110367870.165517,0,152,0,0,yes,1.000000
5,,669900689.871740,1031175333.340330,0,56,0,0,yes,1.000000
4,,238982216.985898,246511186.596190,0,18,0,0,yes,1.000000
3,,614523394.997604,615883342.002910,0,25,0,0,yes,1.000000
2,,427385209.620211,428702928.738770,0,48,0,0,yes,1.000000
1,,262485398.730258,286133318.718750,0,17,0,0,yes,1.000000
