"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,3654894356.026667,3727764907.708458,0,92,0,0,yes,1.000000
24,,18697985405.266525,19722706746.301128,0,406,0,0,yes,1.000000
23,,1565995655.408382,2049968285.644050,0,49,0,0,yes,1.000000
22,,11281024354.325954,11290457600.381781,0,258,0,0,yes,1.000000
21,,1474170600.890448,1477343904.361330,0,36,0,0,yes,1.000000
20,,2707086988.502711,2708298047.555650,0,115,0,0,yes,1.000000
19,,2381517852.674469,2382572246.251939,0,66,0,0,yes,1.000000
18,,19974730.625983,34076284.396010,0,10,0,0,yes,1.000000
17,,127410229.606773,268688563.527350,0,8,0,0,yes,1.000000
16,,17867802268.342690,21652936741.569649,0,403,0,0,yes,1.000000
15,,1585802365.114254,1724215729.767070,0,82,0,0,yes,1.000000
14,,392925536.909499,448884899.990230,0,30,0,0,yes,1.000000
13,,354525933.988420,605227421.855440,0,79,0,0,yes,1.000000
12,,361279798.177080,520883031.141590,0,56,0,0,yes,1.000000
11,,676997056.125169,942996191.607390,0,160,0,0,yes,1.000000
10,,367774625.052880,369152630.571720,0,63,0,0,yes,1.000000
9,,794282098.364599,794328468.431630,0,43,0,0,yes,1.000000
8,,859762207.440270,1587040081.419431,0,161,0,0,yes,1.000000
7,,1447495091.614739,2116252386.269050,0,161,0,0,yes,1.000000
6,,1562459957.682618,3121082812.854477,0,154,0,0,yes,1.000000
5,,1004851034.807610,1204035331.105470,0,63,0,0,yes,1.000000
4,,358473325.478846,368231368.936520,0,32,0,0,yes,1.000000
3,,921785092.496405,961608480.351540,0,44,0,0,yes,1.000000
2,,641077814.430316,665333324.066410,0,79,0,0,yes,1.000000
1,,393728098.095386,397321113.292030,0,31,0,0,yes,1.000000
