"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,1218298118.675555,1567581491.369120,0,35,0,0,yes,1.000000
24,,6232661801.755508,12149263973.556585,0,268,0,0,yes,1.000000
23,,521998551.802794,2010840614.265150,0,46,0,0,yes,1.000000
22,,3760341451.441985,4174630579.143530,0,122,0,0,yes,1.000000
21,,491390200.296816,492768547.215340,0,13,0,0,yes,1.000000
20,,902362329.500904,1243635309.702110,0,57,0,0,yes,1.000000
19,,793839284.224823,803840596.127920,0,26,0,0,yes,1.000000
18,,6658243.541994,30773327.972170,0,2,0,0,yes,1.000000
17,,42470076.535591,79791606.939450,0,4,0,0,yes,1.000000
16,,5955934089.447564,15842312281.310860,0,279,0,0,yes,1.000000
15,,528600788.371418,705885698.665030,0,23,0,0,yes,1.000000
14,,130975178.969833,229539899.232910,0,10,0,0,yes,1.000000
13,,118175311.329473,512405978.664030,0,71,0,0,yes,1.000000
12,,120426599.392360,516290200.127920,0,52,0,0,yes,1.000000
11,,225665685.375056,937823203.549290,0,158,0,0,yes,1.000000
10,,122591541.684293,310389887.032660,0,53,0,0,yes,1.000000
9,,264760699.454866,290485651.527330,0,18,0,0,yes,1.000000
8,,286587402.480090,1577299475.053711,0,159,0,0,yes,1.000000
7,,482498363.871580,2079373085.133800,0,159,0,0,yes,1.000000
6,,520819985.894206,3110367870.165517,0,152,0,0,yes,1.000000
5,,334950344.935870,1002539617.003410,0,53,0,0,yes,1.000000
4,,119491108.492949,151299683.494150,0,8,0,0,yes,1.000000
3,,307261697.498802,307284758.988270,0,17,0,0,yes,1.000000
2,,213692604.810105,222216825.561520,0,22,0,0,yes,1.000000
1,,131242699.365129,134891452.744640,0,5,0,0,yes,1.000000
