"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,7309788712.053344,7349019385.375910,0,174,0,0,yes,1.000000
24,,37395970810.533112,37395972529.767395,0,723,0,0,yes,1.000000
23,,3131991310.816770,3749965930.702672,0,98,0,0,yes,1.000000
22,,22562048708.651943,22615300633.666325,0,503,0,0,yes,1.000000
21,,2948341201.780900,2969024110.497550,0,76,0,0,yes,1.000000
20,,5414173977.005430,5716867512.280210,0,239,0,0,yes,1.000000
19,,4763035705.348945,4840600207.982391,0,137,0,0,yes,1.000000
18,,39949461.251967,41174568.541500,0,23,0,0,yes,1.000000
17,,254820459.213547,285087424.802740,0,9,0,0,yes,1.000000
16,,35735604536.685432,36084709201.864990,0,697,0,0,yes,1.000000
15,,3171604730.228514,3203288096.643070,0,161,0,0,yes,1.000000
14,,785851073.819000,878680389.926740,0,59,0,0,yes,1.000000
13,,709051867.976840,791931758.245070,0,103,0,0,yes,1.000000
12,,722559596.354160,741728512.745600,0,80,0,0,yes,1.000000
11,,1353994112.250340,1370224438.083000,0,214,0,0,yes,1.000000
10,,735549250.105760,741075043.594210,0,110,0,0,yes,1.000000
9,,1588564196.729200,1624716992.192930,0,85,0,0,yes,1.000000
8,,1719524414.880543,1929243427.997571,0,215,0,0,yes,1.000000
7,,2894990183.229482,2928729959.428710,0,212,0,0,yes,1.000000
6,,3124919915.365241,3675640926.855928,0,208,0,0,yes,1.000000
5,,2009702069.615223,2012726803.977529,0,111,0,0,yes,1.000000
4,,716946650.957694,725046327.604509,0,69,0,0,yes,1.000000
3,,1843570184.992814,1867681491.961390,0,85,0,0,yes,1.000000
2,,1282155628.860634,1428765653.434040,0,155,0,0,yes,1.000000
1,,787456196.190774,794518882.980510,0,60,0,0,yes,1.000000
