"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,9746384949.404455,10136031778.528248,0,239,0,0,yes,1.000000
24,,49861294414.044128,49862207956.917778,0,956,0,0,yes,1.000000
23,,4175988414.422358,4319530005.978042,0,121,0,0,yes,1.000000
22,,30082731611.535915,30307547893.266491,0,671,0,0,yes,1.000000
21,,3931121602.374532,4032224676.518040,0,106,0,0,yes,1.000000
20,,7218898636.007237,7330620040.365609,0,315,0,0,yes,1.000000
19,,6350714273.798591,6371132236.905725,0,178,0,0,yes,1.000000
18,,53265948.335956,54328462.840830,0,35,0,0,yes,1.000000
17,,339760612.284729,373560254.535650,0,13,0,0,yes,1.000000
16,,47647472715.580566,47647460380.161888,0,920,0,0,no,1.000000
15,,4228806306.971350,4341288499.106928,0,210,0,0,yes,1.000000
14,,1047801431.758666,1068207963.633280,0,80,0,0,yes,1.000000
13,,945402490.635787,948866332.448180,0,121,0,0,yes,1.000000
12,,963412795.138880,978036598.114730,0,107,0,0,yes,1.000000
11,,1805325483.000453,1838158956.736330,0,262,0,0,yes,1.000000
10,,980732333.474346,995743380.836869,0,145,0,0,yes,1.000000
9,,2118085595.638933,2125248532.030310,0,120,0,0,yes,1.000000
8,,2292699219.840723,2294978898.735840,0,264,0,0,yes,1.000000
7,,3859986910.972641,3865801421.839370,0,262,0,0,yes,1.000000
6,,4166559887.153653,4207297045.081517,0,257,0,0,yes,1.000000
5,,2679602759.486963,2680297270.435052,0,148,0,0,yes,1.000000
4,,955928867.943591,959696193.932640,0,95,0,0,yes,1.000000
3,,2458093579.990417,2507674502.428190,0,116,0,0,yes,1.000000
2,,1709540838.480845,1710852011.213800,0,201,0,0,yes,1.000000
1,,1049941594.921031,1114036854.365740,0,85,0,0,yes,1.000000
