"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,1218298118.675555,1562943717.664530,0,34,0,0,yes,1.000000
24,,6232661801.755508,12217870595.693775,0,268,0,0,yes,1.000000
23,,521998551.802794,2006201037.005870,0,45,0,0,yes,1.000000
22,,3760341451.441985,4182143177.666990,0,122,0,0,yes,1.000000
21,,491390200.296816,592528463.702150,0,13,0,0,yes,1.000000
20,,902362329.500904,1239012362.241660,0,56,0,0,yes,1.000000
19,,793839284.224823,813153979.472170,0,25,0,0,yes,1.000000
18,,6658243.541994,30773327.972170,0,2,0,0,yes,1.000000
17,,42470076.535591,79791606.939450,0,4,0,0,yes,1.000000
16,,5955934089.447564,15887472912.841129,0,278,0,0,yes,1.000000
15,,528600788.371418,704450358.152820,0,22,0,0,yes,1.000000
14,,130975178.969833,229539899.232910,0,10,0,0,yes,1.000000
13,,118175311.329473,502374045.775850,0,70,0,0,yes,1.000000
12,,120426599.392360,516861290.049310,0,53,0,0,yes,1.000000
11,,225665685.375056,937823203.549290,0,158,0,0,yes,1.000000
10,,122591541.684293,320680492.912050,0,54,0,0,yes,1.000000
9,,264760699.454866,290485651.527330,0,18,0,0,yes,1.000000
8,,286587402.480090,1577299475.053711,0,159,0,0,yes,1.000000
7,,482498363.871580,2079373085.133800,0,159,0,0,yes,1.000000
6,,520819985.894206,3110367870.165517,0,152,0,0,yes,1.000000
5,,334950344.935870,1060467783.534180,0,54,0,0,yes,1.000000
4,,119491108.492949,176338798.083510,0,11,0,0,yes,1.000000
3,,307261697.498802,325476698.204090,0,16,0,0,yes,1.000000
2,,213692604.810105,222123938.033200,0,21,0,0,yes,1.000000
1,,131242699.365129,136734666.077140,0,5,0,0,yes,1.000000
