"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,3654894356.026667,3808156407.830539,0,94,0,0,yes,1.000000
24,,18697985405.266525,19737516191.926651,0,415,0,0,yes,1.000000
23,,1565995655.408382,2109258548.377950,0,52,0,0,yes,1.000000
22,,11281024354.325954,11281134941.435453,0,269,0,0,yes,1.000000
21,,1474170600.890448,1550556197.526380,0,36,0,0,yes,1.000000
20,,2707086988.502711,2756849000.526769,0,123,0,0,yes,1.000000
19,,2381517852.674469,2400256356.314929,0,65,0,0,yes,1.000000
18,,19974730.625983,36594677.102040,0,12,0,0,yes,1.000000
17,,127410229.606773,147324136.665530,0,6,0,0,yes,1.000000
16,,17867802268.342690,21766483217.584759,0,415,0,0,yes,1.000000
15,,1585802365.114254,1865489415.297840,0,86,0,0,yes,1.000000
14,,392925536.909499,435081764.375480,0,31,0,0,yes,1.000000
13,,354525933.988420,559127076.879860,0,79,0,0,yes,1.000000
12,,361279798.177080,539980212.094720,0,58,0,0,yes,1.000000
11,,676997056.125169,942080416.356910,0,159,0,0,yes,1.000000
10,,367774625.052880,367872064.937930,0,64,0,0,yes,1.000000
9,,794282098.364599,794080311.104490,0,40,0,0,no,0.999746
8,,859762207.440270,1578998150.831051,0,160,0,0,yes,1.000000
7,,1447495091.614739,2079373085.133800,0,159,0,0,yes,1.000000
6,,1562459957.682618,3110384165.242667,0,153,0,0,yes,1.000000
5,,1004851034.807610,1245822252.076650,0,63,0,0,yes,1.000000
4,,358473325.478846,387532593.688450,0,33,0,0,yes,1.000000
3,,921785092.496405,931812824.197750,0,42,0,0,yes,1.000000
2,,641077814.430316,672951594.261230,0,84,0,0,yes,1.000000
1,,393728098.095386,411933288.670420,0,30,0,0,yes,1.000000
