"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,9746384949.404455,9837495864.018980,0,230,0,0,yes,1.000000
24,,49861294414.044128,49861302441.910912,0,957,0,0,yes,1.000000
23,,4175988414.422358,4220081509.918972,0,123,0,0,yes,1.000000
22,,30082731611.535915,30222622890.920284,0,673,0,0,yes,1.000000
21,,3931121602.374532,3936011534.866680,0,104,0,0,yes,1.000000
20,,7218898636.007237,7280320361.459859,0,308,0,0,yes,1.000000
19,,6350714273.798591,6379212297.384727,0,178,0,0,yes,1.000000
18,,53265948.335956,53444159.498550,0,30,0,0,yes,1.000000
17,,339760612.284729,345839114.313970,0,11,0,0,yes,1.000000
16,,47647472715.580566,47690371152.462204,0,921,0,0,yes,1.000000
15,,4228806306.971350,4327244156.090338,0,204,0,0,yes,1.000000
14,,1047801431.758666,1083024812.970690,0,79,0,0,yes,1.000000
13,,945402490.635787,1004302566.779730,0,121,0,0,yes,1.000000
12,,963412795.138880,1011579527.741190,0,108,0,0,yes,1.000000
11,,1805325483.000453,1807147560.138669,0,267,0,0,yes,1.000000
10,,980732333.474346,983840037.278279,0,148,0,0,yes,1.000000
9,,2118085595.638933,2118766233.920940,0,124,0,0,yes,1.000000
8,,2292699219.840723,2293682643.892570,0,269,0,0,yes,1.000000
7,,3859986910.972641,3884329168.686510,0,266,0,0,yes,1.000000
6,,4166559887.153653,4184354130.439937,0,261,0,0,yes,1.000000
5,,2679602759.486963,2691253991.882782,0,150,0,0,yes,1.000000
4,,955928867.943591,958791110.549840,0,95,0,0,yes,1.000000
3,,2458093579.990417,2490614874.386191,0,117,0,0,yes,1.000000
2,,1709540838.480845,1747192717.049240,0,197,0,0,yes,1.000000
1,,1049941594.921031,1104981873.001970,0,85,0,0,yes,1.000000
