"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,1218298118.675555,1586950978.304180,0,35,0,0,yes,1.000000
24,,6232661801.755508,12441112378.233833,0,273,0,0,yes,1.000000
23,,521998551.802794,2007743191.326180,0,46,0,0,yes,1.000000
22,,3760341451.441985,4539399691.538561,0,127,0,0,yes,1.000000
21,,491390200.296816,615891205.778330,0,14,0,0,yes,1.000000
20,,902362329.500904,1338515590.735310,0,60,0,0,yes,1.000000
19,,793839284.224823,796434720.703600,0,28,0,0,yes,1.000000
18,,6658243.541994,6676989.633300,0,3,0,0,yes,1.000000
17,,42470076.535591,82372232.618650,0,5,0,0,yes,1.000000
16,,5955934089.447564,16033977999.182438,0,281,0,0,yes,1.000000
15,,528600788.371418,733423873.881340,0,26,0,0,yes,1.000000
14,,130975178.969833,288776890.887690,0,12,0,0,yes,1.000000
13,,118175311.329473,502374045.775850,0,70,0,0,yes,1.000000
12,,120426599.392360,516861290.049310,0,53,0,0,yes,1.000000
11,,225665685.375056,937823203.549290,0,158,0,0,yes,1.000000
10,,122591541.684293,314631895.710390,0,55,0,0,yes,1.000000
9,,264760699.454866,293770598.170880,0,19,0,0,yes,1.000000
8,,286587402.480090,1577299475.053711,0,159,0,0,yes,1.000000
7,,482498363.871580,2079373085.133800,0,159,0,0,yes,1.000000
6,,520819985.894206,3110367870.165517,0,152,0,0,yes,1.000000
5,,334950344.935870,1027525312.161120,0,55,0,0,yes,1.000000
4,,119491108.492949,158887005.342300,0,12,0,0,yes,1.000000
3,,307261697.498802,309827790.697260,0,17,0,0,yes,1.000000
2,,213692604.810105,267444020.697760,0,25,0,0,yes,1.000000
1,,131242699.365129,133473944.685550,0,8,0,0,yes,1.000000
