"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,9746384949.404455,9790920478.715269,0,225,0,0,yes,1.000000
24,,49861294414.044128,49862975007.500252,0,947,0,0,yes,1.000000
23,,4175988414.422358,4369640994.485881,0,125,0,0,yes,1.000000
22,,30082731611.535915,30313618208.695190,0,662,0,0,yes,1.000000
21,,3931121602.374532,3932764608.330050,0,102,0,0,yes,1.000000
20,,7218898636.007237,7254872334.359738,0,303,0,0,yes,1.000000
19,,6350714273.798591,6382253604.256325,0,176,0,0,yes,1.000000
18,,53265948.335956,54062217.245620,0,34,0,0,yes,1.000000
17,,339760612.284729,362450327.792490,0,12,0,0,yes,1.000000
16,,47647472715.580566,47647533172.897240,0,913,0,0,yes,1.000000
15,,4228806306.971350,4354026816.811997,0,202,0,0,yes,1.000000
14,,1047801431.758666,1127421236.134750,0,77,0,0,yes,1.000000
13,,945402490.635787,977367123.606410,0,118,0,0,yes,1.000000
12,,963412795.138880,981158278.769030,0,109,0,0,yes,1.000000
11,,1805325483.000453,1806710082.548359,0,267,0,0,yes,1.000000
10,,980732333.474346,982379187.990189,0,148,0,0,yes,1.000000
9,,2118085595.638933,2144948780.160700,0,124,0,0,yes,1.000000
8,,2292699219.840723,2294643938.115220,0,269,0,0,yes,1.000000
7,,3859986910.972641,3890082830.364749,0,264,0,0,yes,1.000000
6,,4166559887.153653,4244730642.711887,0,261,0,0,yes,1.000000
5,,2679602759.486963,2687961007.544422,0,151,0,0,yes,1.000000
4,,955928867.943591,959028620.877460,0,94,0,0,yes,1.000000
3,,2458093579.990417,2472500460.927710,0,115,0,0,yes,1.000000
2,,1709540838.480845,1735783095.337361,0,197,0,0,yes,1.000000
1,,1049941594.921031,1056997711.327160,0,83,0,0,yes,1.000000
