"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,4873192474.702222,5255429844.622007,0,126,0,0,yes,1.000000
24,,24930647207.022034,24930817563.451012,0,510,0,0,yes,1.000000
23,,2087994207.211176,2415147225.917490,0,64,0,0,yes,1.000000
22,,15041365805.767941,15068286390.351919,0,347,0,0,yes,1.000000
21,,1965560801.187264,1970002595.070790,0,45,0,0,yes,1.000000
20,,3609449318.003614,3717185442.710879,0,156,0,0,yes,1.000000
19,,3175357136.899292,3216293258.615719,0,92,0,0,yes,1.000000
18,,26632974.167978,37025249.228510,0,16,0,0,yes,1.000000
17,,169880306.142364,285768874.521000,0,8,0,0,yes,1.000000
16,,23823736357.790257,26000893514.523712,0,502,0,0,yes,1.000000
15,,2114403153.485673,2227768169.132819,0,109,0,0,yes,1.000000
14,,523900715.879333,621027973.053710,0,38,0,0,yes,1.000000
13,,472701245.317893,649799516.414510,0,86,0,0,yes,1.000000
12,,481706397.569439,587718489.580560,0,65,0,0,yes,1.000000
11,,902662741.500225,984431618.574690,0,169,0,0,yes,1.000000
10,,490366166.737173,490589850.390090,0,80,0,0,yes,1.000000
9,,1059042797.819465,1066179801.130390,0,56,0,0,yes,1.000000
8,,1146349609.920360,1613194519.443351,0,170,0,0,yes,1.000000
7,,1929993455.486318,2136455364.396970,0,169,0,0,yes,1.000000
6,,2083279943.576824,3194559716.979467,0,163,0,0,yes,1.000000
5,,1339801379.743480,1538461057.884269,0,80,0,0,yes,1.000000
4,,477964433.971795,493665183.130880,0,45,0,0,yes,1.000000
3,,1229046789.995207,1231043861.591800,0,56,0,0,yes,1.000000
2,,854770419.240422,932050155.061510,0,104,0,0,yes,1.000000
1,,524970797.460515,551019277.677740,0,42,0,0,yes,1.000000
