"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,8528086830.728900,8770658001.700670,0,201,0,0,yes,1.000000
24,,43628632612.288620,43628862159.107155,0,825,0,0,yes,1.000000
23,,3653989862.619564,3748107705.001002,0,102,0,0,yes,1.000000
22,,26322390160.093933,26399423636.827972,0,581,0,0,yes,1.000000
21,,3439731402.077717,3450742858.672850,0,88,0,0,yes,1.000000
20,,6316536306.506334,6316574117.660540,0,259,0,0,yes,1.000000
19,,5556874989.573768,5623047092.689425,0,156,0,0,yes,1.000000
18,,46607704.793961,48521333.250990,0,28,0,0,yes,1.000000
17,,297290535.749138,373560254.535650,0,13,0,0,yes,1.000000
16,,41691538626.133003,41705994861.471436,0,794,0,0,yes,1.000000
15,,3700205518.599932,3880299724.910648,0,183,0,0,yes,1.000000
14,,916826252.788833,944173367.660160,0,68,0,0,yes,1.000000
13,,827227179.306314,858583045.588330,0,109,0,0,yes,1.000000
12,,842986195.746520,844689099.133290,0,93,0,0,yes,1.000000
11,,1579659797.625396,1581625474.808120,0,231,0,0,yes,1.000000
10,,858140791.790053,858924302.579080,0,129,0,0,yes,1.000000
9,,1853324896.184067,1924411247.046940,0,107,0,0,yes,1.000000
8,,2006111817.360633,2124272199.201160,0,234,0,0,yes,1.000000
7,,3377488547.101062,3383612140.267589,0,232,0,0,yes,1.000000
6,,3645739901.259447,3753699319.289527,0,225,0,0,yes,1.000000
5,,2344652414.551094,2346595139.755850,0,131,0,0,yes,1.000000
4,,836437759.450643,837867513.004420,0,84,0,0,yes,1.000000
3,,2150831882.491616,2152185968.542450,0,103,0,0,yes,1.000000
2,,1495848233.670740,1555705250.835890,0,179,0,0,yes,1.000000
1,,918698895.555902,937484941.668480,0,73,0,0,yes,1.000000
