"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,8528086830.728900,8957657926.563887,0,202,0,0,yes,1.000000
24,,43628632612.288620,43628871442.106720,0,827,0,0,yes,1.000000
23,,3653989862.619564,3860128481.487321,0,107,0,0,yes,1.000000
22,,26322390160.093933,26635603542.236675,0,579,0,0,yes,1.000000
21,,3439731402.077717,3472222600.546359,0,94,0,0,yes,1.000000
20,,6316536306.506334,6386533750.295791,0,266,0,0,yes,1.000000
19,,5556874989.573768,5574556332.350065,0,158,0,0,yes,1.000000
18,,46607704.793961,47321268.833510,0,27,0,0,yes,1.000000
17,,297290535.749138,345839114.313970,0,11,0,0,yes,1.000000
16,,41691538626.133003,41778750000.372299,0,795,0,0,yes,1.000000
15,,3700205518.599932,4034985925.856438,0,187,0,0,yes,1.000000
14,,916826252.788833,962718590.861810,0,64,0,0,yes,1.000000
13,,827227179.306314,837638929.480420,0,108,0,0,yes,1.000000
12,,842986195.746520,896273168.169430,0,98,0,0,yes,1.000000
11,,1579659797.625396,1580085704.796390,0,235,0,0,yes,1.000000
10,,858140791.790053,864450799.105930,0,130,0,0,yes,1.000000
9,,1853324896.184067,1855145198.536669,0,99,0,0,yes,1.000000
8,,2006111817.360633,2123957257.513671,0,237,0,0,yes,1.000000
7,,3377488547.101062,3377729759.192880,0,234,0,0,yes,1.000000
6,,3645739901.259447,3919524615.815897,0,229,0,0,yes,1.000000
5,,2344652414.551094,2346285509.650850,0,132,0,0,yes,1.000000
4,,836437759.450643,843569082.640150,0,79,0,0,yes,1.000000
3,,2150831882.491616,2191571080.473620,0,99,0,0,yes,1.000000
2,,1495848233.670740,1597226894.326620,0,182,0,0,yes,1.000000
1,,918698895.555902,958480706.223180,0,71,0,0,yes,1.000000
