"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,3654894356.026667,3990230927.128378,0,101,0,0,yes,1.000000
24,,18697985405.266525,19711000839.356812,0,412,0,0,yes,1.000000
23,,1565995655.408382,2057095301.139670,0,49,0,0,yes,1.000000
22,,11281024354.325954,11281044291.205011,0,265,0,0,yes,1.000000
21,,1474170600.890448,1491968909.660160,0,33,0,0,yes,1.000000
20,,2707086988.502711,2713856286.664490,0,121,0,0,yes,1.000000
19,,2381517852.674469,2394412358.263150,0,64,0,0,yes,1.000000
18,,19974730.625983,36767350.234380,0,12,0,0,yes,1.000000
17,,127410229.606773,212157463.771490,0,7,0,0,yes,1.000000
16,,17867802268.342690,21808364760.805927,0,411,0,0,yes,1.000000
15,,1585802365.114254,1779209970.587400,0,84,0,0,yes,1.000000
14,,392925536.909499,467613834.079580,0,28,0,0,yes,1.000000
13,,354525933.988420,587085442.598610,0,78,0,0,yes,1.000000
12,,361279798.177080,536293229.711410,0,58,0,0,yes,1.000000
11,,676997056.125169,941080110.236790,0,160,0,0,yes,1.000000
10,,367774625.052880,368560261.000430,0,64,0,0,yes,1.000000
9,,794282098.364599,796182841.053200,0,42,0,0,yes,1.000000
8,,859762207.440270,1586117378.674311,0,161,0,0,yes,1.000000
7,,1447495091.614739,2115843016.307140,0,161,0,0,yes,1.000000
6,,1562459957.682618,3119185404.546378,0,154,0,0,yes,1.000000
5,,1004851034.807610,1262431607.482410,0,64,0,0,yes,1.000000
4,,358473325.478846,362383575.528320,0,32,0,0,yes,1.000000
3,,921785092.496405,955144055.233880,0,44,0,0,yes,1.000000
2,,641077814.430316,705126881.946770,0,80,0,0,yes,1.000000
1,,393728098.095386,394225601.759760,0,24,0,0,yes,1.000000
