"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,7309788712.053344,7387385891.103458,0,175,0,0,yes,1.000000
24,,37395970810.533112,37396017378.388504,0,725,0,0,yes,1.000000
23,,3131991310.816770,3514842608.181692,0,99,0,0,yes,1.000000
22,,22562048708.651943,22794502199.148285,0,516,0,0,yes,1.000000
21,,2948341201.780900,2955212141.894520,0,75,0,0,yes,1.000000
20,,5414173977.005430,5444505163.608299,0,230,0,0,yes,1.000000
19,,4763035705.348945,4772772858.064911,0,136,0,0,yes,1.000000
18,,39949461.251967,42665252.831540,0,27,0,0,yes,1.000000
17,,254820459.213547,288349500.200200,0,9,0,0,yes,1.000000
16,,35735604536.685432,36458226446.728729,0,699,0,0,yes,1.000000
15,,3171604730.228514,3409564169.575677,0,162,0,0,yes,1.000000
14,,785851073.819000,852273299.105940,0,56,0,0,yes,1.000000
13,,709051867.976840,755337436.814900,0,96,0,0,yes,1.000000
12,,722559596.354160,754098570.354490,0,85,0,0,yes,1.000000
11,,1353994112.250340,1383659246.991710,0,217,0,0,yes,1.000000
10,,735549250.105760,750748616.878880,0,112,0,0,yes,1.000000
9,,1588564196.729200,1640556591.970740,0,95,0,0,yes,1.000000
8,,1719524414.880543,1966873767.454110,0,220,0,0,yes,1.000000
7,,2894990183.229482,2970819211.561039,0,217,0,0,yes,1.000000
6,,3124919915.365241,3653365731.522427,0,211,0,0,yes,1.000000
5,,2009702069.615223,2015815921.126449,0,113,0,0,yes,1.000000
4,,716946650.957694,719930192.318860,0,71,0,0,yes,1.000000
3,,1843570184.992814,1935630650.657210,0,86,0,0,yes,1.000000
2,,1282155628.860634,1385992985.639120,0,156,0,0,yes,1.000000
1,,787456196.190774,833054026.102060,0,63,0,0,yes,1.000000
