"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,3654894356.026667,3854619055.885209,0,96,0,0,yes,1.000000
24,,18697985405.266525,19889900056.159576,0,412,0,0,yes,1.000000
23,,1565995655.408382,2152778098.861350,0,51,0,0,yes,1.000000
22,,11281024354.325954,11281075351.850483,0,263,0,0,yes,1.000000
21,,1474170600.890448,1506281007.661130,0,32,0,0,yes,1.000000
20,,2707086988.502711,2707537532.402300,0,118,0,0,yes,1.000000
19,,2381517852.674469,2383667300.749489,0,64,0,0,yes,1.000000
18,,19974730.625983,36208349.417480,0,11,0,0,yes,1.000000
17,,127410229.606773,203014974.173340,0,6,0,0,yes,1.000000
16,,17867802268.342690,21583510654.635067,0,405,0,0,yes,1.000000
15,,1585802365.114254,1622832010.419420,0,78,0,0,yes,1.000000
14,,392925536.909499,438078984.238760,0,28,0,0,yes,1.000000
13,,354525933.988420,589866901.885690,0,78,0,0,yes,1.000000
12,,361279798.177080,536162839.093250,0,56,0,0,yes,1.000000
11,,676997056.125169,956279619.947730,0,161,0,0,yes,1.000000
10,,367774625.052880,367942316.510700,0,60,0,0,yes,1.000000
9,,794282098.364599,794583847.250980,0,44,0,0,yes,1.000000
8,,859762207.440270,1596745574.808101,0,162,0,0,yes,1.000000
7,,1447495091.614739,2097761018.962420,0,162,0,0,yes,1.000000
6,,1562459957.682618,3123025261.881338,0,155,0,0,yes,1.000000
5,,1004851034.807610,1159364729.543930,0,60,0,0,yes,1.000000
4,,358473325.478846,381994793.933120,0,28,0,0,yes,1.000000
3,,921785092.496405,932170272.175290,0,41,0,0,yes,1.000000
2,,641077814.430316,791363485.515150,0,76,0,0,yes,1.000000
1,,393728098.095386,393431846.581550,0,28,0,0,no,0.999248
