"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,6091490593.377789,6309549033.071729,0,147,0,0,yes,1.000000
24,,31163309008.777603,31163310152.583328,0,614,0,0,yes,1.000000
23,,2609992759.013976,3047977013.663111,0,79,0,0,yes,1.000000
22,,18801707257.209961,18846354536.798702,0,421,0,0,yes,1.000000
21,,2456951001.484085,2466989196.024420,0,63,0,0,yes,1.000000
20,,4511811647.504527,4878249176.044848,0,195,0,0,yes,1.000000
19,,3969196421.124122,4013587777.398410,0,111,0,0,yes,1.000000
18,,33291217.709972,43366667.738290,0,24,0,0,yes,1.000000
17,,212350382.677956,278644137.824710,0,9,0,0,yes,1.000000
16,,29779670447.237873,30887878309.245380,0,592,0,0,yes,1.000000
15,,2643003941.857096,2874144623.035679,0,133,0,0,yes,1.000000
14,,654875894.849167,780062347.519040,0,49,0,0,yes,1.000000
13,,590876556.647367,723719570.672330,0,90,0,0,yes,1.000000
12,,602132996.961800,677921869.607890,0,73,0,0,yes,1.000000
11,,1128328426.875284,1129316747.776830,0,187,0,0,yes,1.000000
10,,612957708.421467,615815758.355930,0,95,0,0,yes,1.000000
9,,1323803497.274334,1342971002.345240,0,74,0,0,yes,1.000000
8,,1432937012.400453,1747202894.529291,0,189,0,0,yes,1.000000
7,,2412491819.357903,2535084004.263670,0,188,0,0,yes,1.000000
6,,2604099929.471035,3351780484.515118,0,181,0,0,yes,1.000000
5,,1674751724.679353,1799548531.679679,0,97,0,0,yes,1.000000
4,,597455542.464745,597373487.085960,0,58,0,0,no,0.999863
3,,1536308487.494012,1546930159.253410,0,74,0,0,yes,1.000000
2,,1068463024.050529,1159449624.161610,0,128,0,0,yes,1.000000
1,,656213496.825645,710282302.557160,0,55,0,0,yes,1.000000
