"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,6091490593.377789,6270055144.970628,0,148,0,0,yes,1.000000
24,,31163309008.777603,31163315025.333813,0,617,0,0,yes,1.000000
23,,2609992759.013976,3092710681.232931,0,83,0,0,yes,1.000000
22,,18801707257.209961,18985411961.874809,0,424,0,0,yes,1.000000
21,,2456951001.484085,2469120166.562500,0,62,0,0,yes,1.000000
20,,4511811647.504527,4534371302.048262,0,195,0,0,yes,1.000000
19,,3969196421.124122,4002080373.916010,0,112,0,0,yes,1.000000
18,,33291217.709972,41129660.528310,0,21,0,0,yes,1.000000
17,,212350382.677956,240127386.572760,0,9,0,0,yes,1.000000
16,,29779670447.237873,31472167295.936790,0,605,0,0,yes,1.000000
15,,2643003941.857096,2906601989.610849,0,139,0,0,yes,1.000000
14,,654875894.849167,758962504.336900,0,48,0,0,yes,1.000000
13,,590876556.647367,747572926.285600,0,95,0,0,yes,1.000000
12,,602132996.961800,674735655.591780,0,72,0,0,yes,1.000000
11,,1128328426.875284,1173988829.867180,0,188,0,0,yes,1.000000
10,,612957708.421467,623068961.414040,0,93,0,0,yes,1.000000
9,,1323803497.274334,1330825694.689960,0,71,0,0,yes,1.000000
8,,1432937012.400453,1757445521.291021,0,190,0,0,yes,1.000000
7,,2412491819.357903,2533826379.456059,0,189,0,0,yes,1.000000
6,,2604099929.471035,3341202092.099597,0,182,0,0,yes,1.000000
5,,1674751724.679353,1758297439.427249,0,94,0,0,yes,1.000000
4,,597455542.464745,597335286.379390,0,61,0,0,no,0.999799
3,,1536308487.494012,1542571867.248490,0,77,0,0,yes,1.000000
2,,1068463024.050529,1241883112.927211,0,133,0,0,yes,1.000000
1,,656213496.825645,693283487.697290,0,53,0,0,yes,1.000000
