"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,7309788712.053344,7653774350.835878,0,172,0,0,yes,1.000000
24,,37395970810.533112,37395986400.298149,0,718,0,0,yes,1.000000
23,,3131991310.816770,3377315469.208522,0,93,0,0,yes,1.000000
22,,22562048708.651943,22753905318.162445,0,504,0,0,yes,1.000000
21,,2948341201.780900,2950867116.439939,0,75,0,0,yes,1.000000
20,,5414173977.005430,5512710148.033600,0,226,0,0,yes,1.000000
19,,4763035705.348945,4767592970.880363,0,136,0,0,yes,1.000000
18,,39949461.251967,43191308.575200,0,22,0,0,yes,1.000000
17,,254820459.213547,362450327.792490,0,12,0,0,yes,1.000000
16,,35735604536.685432,36378427425.683815,0,696,0,0,yes,1.000000
15,,3171604730.228514,3383628547.642089,0,164,0,0,yes,1.000000
14,,785851073.819000,857409061.272940,0,56,0,0,yes,1.000000
13,,709051867.976840,805232218.851040,0,98,0,0,yes,1.000000
12,,722559596.354160,773789454.201170,0,85,0,0,yes,1.000000
11,,1353994112.250340,1354252607.423330,0,210,0,0,yes,1.000000
10,,735549250.105760,745930172.414520,0,113,0,0,yes,1.000000
9,,1588564196.729200,1595059499.588410,0,87,0,0,yes,1.000000
8,,1719524414.880543,1949456943.994160,0,212,0,0,yes,1.000000
7,,2894990183.229482,2951428874.819819,0,211,0,0,yes,1.000000
6,,3124919915.365241,3617596466.305658,0,204,0,0,yes,1.000000
5,,2009702069.615223,2031413884.017579,0,115,0,0,yes,1.000000
4,,716946650.957694,750377964.639160,0,74,0,0,yes,1.000000
3,,1843570184.992814,1957398940.920370,0,89,0,0,yes,1.000000
2,,1282155628.860634,1368752863.485801,0,157,0,0,yes,1.000000
1,,787456196.190774,860513844.614780,0,63,0,0,yes,1.000000
