"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,3654894356.026667,3760930130.528279,0,92,0,0,yes,1.000000
24,,18697985405.266525,19702644383.808937,0,411,0,0,yes,1.000000
23,,1565995655.408382,2083096472.950700,0,50,0,0,yes,1.000000
22,,11281024354.325954,11281288508.979443,0,266,0,0,yes,1.000000
21,,1474170600.890448,1477600338.282230,0,35,0,0,yes,1.000000
20,,2707086988.502711,2708060877.367620,0,118,0,0,yes,1.000000
19,,2381517852.674469,2414269609.238260,0,67,0,0,yes,1.000000
18,,19974730.625983,38924970.879400,0,12,0,0,yes,1.000000
17,,127410229.606773,267285428.501960,0,8,0,0,yes,1.000000
16,,17867802268.342690,21880297449.032055,0,405,0,0,yes,1.000000
15,,1585802365.114254,1791217851.563980,0,85,0,0,yes,1.000000
14,,392925536.909499,455473620.291020,0,26,0,0,yes,1.000000
13,,354525933.988420,610575044.074670,0,80,0,0,yes,1.000000
12,,361279798.177080,533611420.519520,0,57,0,0,yes,1.000000
11,,676997056.125169,981365761.268040,0,160,0,0,yes,1.000000
10,,367774625.052880,368317442.905210,0,65,0,0,yes,1.000000
9,,794282098.364599,794250079.289560,0,45,0,0,no,0.999960
8,,859762207.440270,1589854361.032711,0,161,0,0,yes,1.000000
7,,1447495091.614739,2083447533.719740,0,160,0,0,yes,1.000000
6,,1562459957.682618,3120576722.847647,0,154,0,0,yes,1.000000
5,,1004851034.807610,1242441917.668950,0,65,0,0,yes,1.000000
4,,358473325.478846,372551432.414080,0,34,0,0,yes,1.000000
3,,921785092.496405,923185518.167490,0,44,0,0,yes,1.000000
2,,641077814.430316,769917068.595680,0,83,0,0,yes,1.000000
1,,393728098.095386,421376454.511230,0,32,0,0,yes,1.000000
