"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,3654894356.026667,3783641614.187458,0,93,0,0,yes,1.000000
24,,18697985405.266525,19538948319.134621,0,407,0,0,yes,1.000000
23,,1565995655.408382,2182361296.601590,0,53,0,0,yes,1.000000
22,,11281024354.325954,11281755781.173252,0,258,0,0,yes,1.000000
21,,1474170600.890448,1494673264.407730,0,37,0,0,yes,1.000000
20,,2707086988.502711,2718604264.483819,0,120,0,0,yes,1.000000
19,,2381517852.674469,2383824321.448730,0,67,0,0,yes,1.000000
18,,19974730.625983,33711158.649900,0,10,0,0,yes,1.000000
17,,127410229.606773,205714176.793460,0,7,0,0,yes,1.000000
16,,17867802268.342690,21749428819.784477,0,407,0,0,yes,1.000000
15,,1585802365.114254,1741410148.110340,0,82,0,0,yes,1.000000
14,,392925536.909499,445090251.980460,0,28,0,0,yes,1.000000
13,,354525933.988420,532609070.685030,0,75,0,0,yes,1.000000
12,,361279798.177080,537172953.777330,0,57,0,0,yes,1.000000
11,,676997056.125169,965219876.593240,0,162,0,0,yes,1.000000
10,,367774625.052880,369619535.378850,0,63,0,0,yes,1.000000
9,,794282098.364599,823986260.249510,0,39,0,0,yes,1.000000
8,,859762207.440270,1589136735.282721,0,163,0,0,yes,1.000000
7,,1447495091.614739,2105255500.495620,0,163,0,0,yes,1.000000
6,,1562459957.682618,3123704647.170887,0,156,0,0,yes,1.000000
5,,1004851034.807610,1183509684.291480,0,63,0,0,yes,1.000000
4,,358473325.478846,372606878.000500,0,35,0,0,yes,1.000000
3,,921785092.496405,930623821.204080,0,42,0,0,yes,1.000000
2,,641077814.430316,689369695.948750,0,80,0,0,yes,1.000000
1,,393728098.095386,401199386.814470,0,26,0,0,yes,1.000000
