"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,8528086830.728900,8634292433.231882,0,200,0,0,yes,1.000000
24,,43628632612.288620,43628670651.863029,0,827,0,0,yes,1.000000
23,,3653989862.619564,3928498580.755402,0,108,0,0,yes,1.000000
22,,26322390160.093933,26389285609.982731,0,576,0,0,yes,1.000000
21,,3439731402.077717,3478535685.401849,0,86,0,0,yes,1.000000
20,,6316536306.506334,6497284591.819689,0,268,0,0,yes,1.000000
19,,5556874989.573768,5591136943.453115,0,156,0,0,yes,1.000000
18,,46607704.793961,47153380.550300,0,28,0,0,yes,1.000000
17,,297290535.749138,316070640.421880,0,11,0,0,yes,1.000000
16,,41691538626.133003,41703945770.073982,0,797,0,0,yes,1.000000
15,,3700205518.599932,3887701083.721189,0,186,0,0,yes,1.000000
14,,916826252.788833,1045470139.695780,0,67,0,0,yes,1.000000
13,,827227179.306314,864032069.557590,0,111,0,0,yes,1.000000
12,,842986195.746520,886985459.793940,0,94,0,0,yes,1.000000
11,,1579659797.625396,1580643318.768059,0,236,0,0,yes,1.000000
10,,858140791.790053,872620461.628880,0,128,0,0,yes,1.000000
9,,1853324896.184067,1856159432.752000,0,101,0,0,yes,1.000000
8,,2006111817.360633,2105830234.005361,0,238,0,0,yes,1.000000
7,,3377488547.101062,3408223938.813960,0,237,0,0,yes,1.000000
6,,3645739901.259447,3843116910.232878,0,230,0,0,yes,1.000000
5,,2344652414.551094,2345750646.467761,0,131,0,0,yes,1.000000
4,,836437759.450643,838104024.295910,0,84,0,0,yes,1.000000
3,,2150831882.491616,2208420191.522921,0,101,0,0,yes,1.000000
2,,1495848233.670740,1536829822.945281,0,179,0,0,yes,1.000000
1,,918698895.555902,938106640.779320,0,71,0,0,yes,1.000000
