"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,7309788712.053344,7737316416.386147,0,181,0,0,yes,1.000000
24,,37395970810.533112,37396051450.089142,0,722,0,0,yes,1.000000
23,,3131991310.816770,3348447782.757841,0,93,0,0,yes,1.000000
22,,22562048708.651943,22947965532.956413,0,508,0,0,yes,1.000000
21,,2948341201.780900,2959006334.183579,0,75,0,0,yes,1.000000
20,,5414173977.005430,5551415713.242071,0,230,0,0,yes,1.000000
19,,4763035705.348945,4771161115.613280,0,134,0,0,yes,1.000000
18,,39949461.251967,43687952.708010,0,26,0,0,yes,1.000000
17,,254820459.213547,272909153.282720,0,9,0,0,yes,1.000000
16,,35735604536.685432,36438028038.437752,0,697,0,0,yes,1.000000
15,,3171604730.228514,3320721713.236788,0,166,0,0,yes,1.000000
14,,785851073.819000,810586171.261220,0,53,0,0,yes,1.000000
13,,709051867.976840,778722585.352970,0,103,0,0,yes,1.000000
12,,722559596.354160,725548501.387690,0,82,0,0,yes,1.000000
11,,1353994112.250340,1358163461.237290,0,212,0,0,yes,1.000000
10,,735549250.105760,749954599.794890,0,108,0,0,yes,1.000000
9,,1588564196.729200,1588606498.116730,0,85,0,0,yes,1.000000
8,,1719524414.880543,1937077791.625011,0,213,0,0,yes,1.000000
7,,2894990183.229482,2947934049.644559,0,211,0,0,yes,1.000000
6,,3124919915.365241,3569674861.350567,0,206,0,0,yes,1.000000
5,,2009702069.615223,2043699888.384759,0,110,0,0,yes,1.000000
4,,716946650.957694,735168047.141130,0,68,0,0,yes,1.000000
3,,1843570184.992814,1878739484.790010,0,83,0,0,yes,1.000000
2,,1282155628.860634,1409386627.258270,0,157,0,0,yes,1.000000
1,,787456196.190774,862161918.625000,0,66,0,0,yes,1.000000
